filename,img_size,target,xmin,ymin,xmax,ymax,boxes,scores,original_filename,original_size
b9a3865fc_6344_14513.tiff,"(488, 631)",2,298.1,30.666,456.95,179.35,"[298.1, 30.666, 456.95, 179.35]",0.9899,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_14513.tiff,"(488, 631)",3,118.99,458.41,226.26,487.96,"[118.99, 458.41, 226.26, 487.96]",0.9581,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_15144.tiff,"(488, 631)",0,336.0887,329.3937,485.2005,473.8804,"[336.0887, 329.3937, 485.2005, 473.8804]",0.9899,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_15775.tiff,"(488, 631)",0,106.3058,159.9634,253.8443,292.7819,"[106.3058, 159.9634, 253.8443, 292.7819]",0.9918,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_16406.tiff,"(488, 631)",0,98.5502,0.0,195.5,83.5635,"[98.5502, 0.0, 195.5, 83.5635]",0.9801,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_17037.tiff,"(488, 631)",0,532.1204,158.2146,631.0,305.2118,"[532.1204, 158.2146, 631.0, 305.2118]",0.9967,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_17037.tiff,"(488, 631)",1,137.9147,0.0,306.7811,123.6474,"[137.9147, 0.0, 306.7811, 123.6474]",0.9937,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_17037.tiff,"(488, 631)",2,333.2884,436.5053,459.5996,488.0,"[333.2884, 436.5053, 459.5996, 488.0]",0.9621,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_17668.tiff,"(488, 631)",0,357.35,389.28,501.78,487.69,"[357.35, 389.28, 501.78, 487.69]",0.9984,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_17668.tiff,"(488, 631)",1,64.406,75.945,223.06,226.52,"[64.406, 75.945, 223.06, 226.52]",0.9921,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_17668.tiff,"(488, 631)",2,82.468,0.0,179.72,39.25,"[82.468, 0.0, 179.72, 39.25]",0.991,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_17668.tiff,"(488, 631)",3,0.0,163.33,30.733,254.28,"[0.0, 163.33, 30.733, 254.28]",0.9834,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_18299.tiff,"(488, 631)",0,599.04,250.48,631.0,363.5,"[599.04, 250.48, 631.0, 363.5]",0.9943,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_18299.tiff,"(488, 631)",1,396.52,409.7,544.62,483.96,"[396.52, 409.7, 544.62, 483.96]",0.9918,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_18930.tiff,"(488, 631)",0,4.665,242.9399,105.1088,382.4665,"[4.665, 242.9399, 105.1088, 382.4665]",0.9948,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_18930.tiff,"(488, 631)",1,97.9139,269.0381,255.9318,428.2237,"[97.9139, 269.0381, 255.9318, 428.2237]",0.9898,b9a3865fc,"(31295, 40429)"
b9a3865fc_6344_18930.tiff,"(488, 631)",2,297.5825,0.0,454.6026,91.0428,"[297.5825, 0.0, 454.6026, 91.0428]",0.9778,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_13882.tiff,"(488, 631)",0,550.07,0.043002,631.0,120.34,"[550.07, 0.043002, 631.0, 120.34]",0.9883,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_13882.tiff,"(488, 631)",1,154.74,3.6202,300.87,146.75,"[154.74, 3.6202, 300.87, 146.75]",0.9854,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_14513.tiff,"(488, 631)",0,115.5477,0.0,242.3427,84.7766,"[115.5477, 0.0, 242.3427, 84.7766]",0.995,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_14513.tiff,"(488, 631)",1,489.6584,185.1291,629.007,334.7943,"[489.6584, 185.1291, 629.007, 334.7943]",0.9925,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_14513.tiff,"(488, 631)",2,377.2553,315.8981,493.5519,432.1061,"[377.2553, 315.8981, 493.5519, 432.1061]",0.9766,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_15144.tiff,"(488, 631)",0,573.78,26.777,631.0,143.19,"[573.78, 26.777, 631.0, 143.19]",0.9966,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_15144.tiff,"(488, 631)",1,291.8,99.604,432.0,242.61,"[291.8, 99.604, 432.0, 242.61]",0.9888,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_15144.tiff,"(488, 631)",2,356.98,326.95,491.29,458.88,"[356.98, 326.95, 491.29, 458.88]",0.9884,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_15775.tiff,"(488, 631)",0,402.56,14.752,555.86,174.51,"[402.56, 14.752, 555.86, 174.51]",0.9942,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_15775.tiff,"(488, 631)",1,0.0,2.4624,121.63,139.82,"[0.0, 2.4624, 121.63, 139.82]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_15775.tiff,"(488, 631)",2,458.77,348.89,629.81,486.92,"[458.77, 348.89, 629.81, 486.92]",0.9928,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_16406.tiff,"(488, 631)",0,585.11,196.0,631.0,341.3,"[585.11, 196.0, 631.0, 341.3]",0.994,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_16406.tiff,"(488, 631)",1,428.4,346.01,573.88,483.04,"[428.4, 346.01, 573.88, 483.04]",0.9907,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_16406.tiff,"(488, 631)",2,573.84,74.19,631.0,162.21,"[573.84, 74.19, 631.0, 162.21]",0.9885,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_17037.tiff,"(488, 631)",0,322.39,0.0,447.19,71.268,"[322.39, 0.0, 447.19, 71.268]",0.993,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_17037.tiff,"(488, 631)",1,431.27,134.66,538.6,236.12,"[431.27, 134.66, 538.6, 236.12]",0.9928,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_17037.tiff,"(488, 631)",2,497.58,248.34,631.0,420.81,"[497.58, 248.34, 631.0, 420.81]",0.9912,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_17037.tiff,"(488, 631)",3,1.0414,159.88,83.132,310.72,"[1.0414, 159.88, 83.132, 310.72]",0.9906,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_17668.tiff,"(488, 631)",0,370.07,0.0,502.1,66.962,"[370.07, 0.0, 502.1, 66.962]",0.9964,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_17668.tiff,"(488, 631)",1,277.93,160.63,452.69,327.01,"[277.93, 160.63, 452.69, 327.01]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_17668.tiff,"(488, 631)",2,474.04,345.37,617.27,485.07,"[474.04, 345.37, 617.27, 485.07]",0.9928,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_17668.tiff,"(488, 631)",3,0.19614,271.82,41.087,404.27,"[0.19614, 271.82, 41.087, 404.27]",0.9876,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_17668.tiff,"(488, 631)",4,81.723,3.2153,190.06,126.35,"[81.723, 3.2153, 190.06, 126.35]",0.9865,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_18299.tiff,"(488, 631)",0,279.42,36.28,457.84,188.75,"[279.42, 36.28, 457.84, 188.75]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_18299.tiff,"(488, 631)",1,404.99,0.0,532.49,81.904,"[404.99, 0.0, 532.49, 81.904]",0.9935,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_18299.tiff,"(488, 631)",2,380.86,401.11,554.16,484.98,"[380.86, 401.11, 554.16, 484.98]",0.9899,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_18930.tiff,"(488, 631)",0,55.93,140.46,210.22,279.45,"[55.93, 140.46, 210.22, 279.45]",0.9918,b9a3865fc,"(31295, 40429)"
b9a3865fc_6832_18930.tiff,"(488, 631)",1,11.709,461.65,112.9,488.0,"[11.709, 461.65, 112.9, 488.0]",0.9019,b9a3865fc,"(31295, 40429)"
b9a3865fc_7320_10096.tiff,"(488, 631)",0,577.99,0.0,630.95,49.889,"[577.99, 0.0, 630.95, 49.889]",0.9328,b9a3865fc,"(31295, 40429)"
b9a3865fc_7320_17668.tiff,"(488, 631)",0,564.04,293.41,631.0,437.8,"[564.04, 293.41, 631.0, 437.8]",0.9984,b9a3865fc,"(31295, 40429)"
b9a3865fc_7320_17668.tiff,"(488, 631)",1,2.1144,250.95,130.23,420.87,"[2.1144, 250.95, 130.23, 420.87]",0.9925,b9a3865fc,"(31295, 40429)"
b9a3865fc_7320_18299.tiff,"(488, 631)",0,390.06,0.0,561.7,56.829,"[390.06, 0.0, 561.7, 56.829]",0.9979,b9a3865fc,"(31295, 40429)"
b9a3865fc_7320_18299.tiff,"(488, 631)",1,2.6799,295.47,93.961,440.95,"[2.6799, 295.47, 93.961, 440.95]",0.997,b9a3865fc,"(31295, 40429)"
b9a3865fc_7320_18299.tiff,"(488, 631)",2,575.36,186.03,631.0,333.86,"[575.36, 186.03, 631.0, 333.86]",0.9915,b9a3865fc,"(31295, 40429)"
b9a3865fc_7320_18299.tiff,"(488, 631)",3,367.22,290.13,473.76,396.36,"[367.22, 290.13, 473.76, 396.36]",0.9843,b9a3865fc,"(31295, 40429)"
b9a3865fc_7320_18930.tiff,"(488, 631)",0,3.6684,0.0,125.24,95.33,"[3.6684, 0.0, 125.24, 95.33]",0.996,b9a3865fc,"(31295, 40429)"
b9a3865fc_7320_18930.tiff,"(488, 631)",1,2.7136,184.3,96.878,327.59,"[2.7136, 184.3, 96.878, 327.59]",0.9905,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_15775.tiff,"(488, 631)",0,546.03,113.27,631.0,254.57,"[546.03, 113.27, 631.0, 254.57]",0.9974,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_15775.tiff,"(488, 631)",1,61.449,108.8,217.15,248.07,"[61.449, 108.8, 217.15, 248.07]",0.9917,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_16406.tiff,"(488, 631)",0,0.20399,104.51,76.677,252.04,"[0.20399, 104.51, 76.677, 252.04]",0.9973,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_16406.tiff,"(488, 631)",1,400.06,434.98,541.52,486.35,"[400.06, 434.98, 541.52, 486.35]",0.9907,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_16406.tiff,"(488, 631)",2,458.3,73.181,565.94,183.89,"[458.3, 73.181, 565.94, 183.89]",0.9885,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_16406.tiff,"(488, 631)",3,125.85,193.32,309.01,374.86,"[125.85, 193.32, 309.01, 374.86]",0.98,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_17037.tiff,"(488, 631)",0,301.9512,202.3292,478.3294,375.2718,"[301.9512, 202.3292, 478.3294, 375.2718]",0.9894,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_18299.tiff,"(488, 631)",0,529.58,330.98,627.91,471.82,"[529.58, 330.98, 627.91, 471.82]",0.996,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_18299.tiff,"(488, 631)",1,276.72,348.72,411.24,475.15,"[276.72, 348.72, 411.24, 475.15]",0.988,b9a3865fc,"(31295, 40429)"
b9a3865fc_7808_18930.tiff,"(488, 631)",0,0.0,337.9991,27.1317,450.8751,"[0.0, 337.9991, 27.1317, 450.8751]",0.987,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_15144.tiff,"(488, 631)",0,520.3913,381.7872,631.0,485.6167,"[520.3913, 381.7872, 631.0, 485.6167]",0.9981,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_15775.tiff,"(488, 631)",0,0.0,377.37,77.64,486.09,"[0.0, 377.37, 77.64, 486.09]",0.997,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_15775.tiff,"(488, 631)",1,354.44,411.49,507.43,486.27,"[354.44, 411.49, 507.43, 486.27]",0.9943,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_15775.tiff,"(488, 631)",2,203.32,221.69,351.62,365.31,"[203.32, 221.69, 351.62, 365.31]",0.9891,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_16406.tiff,"(488, 631)",0,406.38,0.0,555.66,81.788,"[406.38, 0.0, 555.66, 81.788]",0.9928,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_17037.tiff,"(488, 631)",0,577.59,271.26,631.0,441.61,"[577.59, 271.26, 631.0, 441.61]",0.9965,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_17037.tiff,"(488, 631)",1,466.95,1.4345,600.97,126.33,"[466.95, 1.4345, 600.97, 126.33]",0.9863,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_17668.tiff,"(488, 631)",0,0.7957,265.4,96.151,445.72,"[0.7957, 265.4, 96.151, 445.72]",0.9961,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_17668.tiff,"(488, 631)",1,158.22,77.533,349.82,257.6,"[158.22, 77.533, 349.82, 257.6]",0.9946,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_17668.tiff,"(488, 631)",2,544.13,330.58,628.17,439.7,"[544.13, 330.58, 628.17, 439.7]",0.9894,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_17668.tiff,"(488, 631)",3,521.46,440.57,626.41,487.83,"[521.46, 440.57, 626.41, 487.83]",0.979,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_18930.tiff,"(488, 631)",0,223.3793,120.0019,319.4836,255.8605,"[223.3793, 120.0019, 319.4836, 255.8605]",0.9856,b9a3865fc,"(31295, 40429)"
b9a3865fc_8296_9465.tiff,"(488, 631)",0,1.548,449.39,48.797,487.24,"[1.548, 449.39, 48.797, 487.24]",0.9044,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_12620.tiff,"(488, 631)",0,558.34,298.9,631.0,448.47,"[558.34, 298.9, 631.0, 448.47]",0.9975,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_13251.tiff,"(488, 631)",0,0.0,292.4813,64.9667,433.0135,"[0.0, 292.4813, 64.9667, 433.0135]",0.9969,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_14513.tiff,"(488, 631)",0,599.79,119.71,631.0,233.08,"[599.79, 119.71, 631.0, 233.08]",0.9891,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_15144.tiff,"(488, 631)",0,0.0,86.879,130.61,241.55,"[0.0, 86.879, 130.61, 241.55]",0.9907,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_15144.tiff,"(488, 631)",1,254.56,208.76,391.9,359.04,"[254.56, 208.76, 391.9, 359.04]",0.9628,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_15144.tiff,"(488, 631)",2,550.99,0.0,628.84,23.872,"[550.99, 0.0, 628.84, 23.872]",0.9568,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_15775.tiff,"(488, 631)",0,60.792,396.18,250.73,485.43,"[60.792, 396.18, 250.73, 485.43]",0.9959,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_15775.tiff,"(488, 631)",1,351.55,0.27709,495.64,79.809,"[351.55, 0.27709, 495.64, 79.809]",0.9929,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_15775.tiff,"(488, 631)",2,0.47908,0.0,48.968,20.529,"[0.47908, 0.0, 48.968, 20.529]",0.9516,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_16406.tiff,"(488, 631)",0,311.2633,412.1824,464.5713,486.706,"[311.2633, 412.1824, 464.5713, 486.706]",0.9963,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_16406.tiff,"(488, 631)",1,584.032,338.8763,631.0,463.1337,"[584.032, 338.8763, 631.0, 463.1337]",0.9952,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_16406.tiff,"(488, 631)",2,220.8607,208.2536,391.4874,370.4791,"[220.8607, 208.2536, 391.4874, 370.4791]",0.9943,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_16406.tiff,"(488, 631)",3,539.4632,453.6389,628.6171,488.0,"[539.4632, 453.6389, 628.6171, 488.0]",0.9825,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_17037.tiff,"(488, 631)",0,0.82032,326.81,79.878,468.97,"[0.82032, 326.81, 79.878, 468.97]",0.9975,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_17037.tiff,"(488, 631)",1,438.13,348.85,565.02,476.11,"[438.13, 348.85, 565.02, 476.11]",0.9906,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_17037.tiff,"(488, 631)",2,310.64,42.505,477.79,177.56,"[310.64, 42.505, 477.79, 177.56]",0.9896,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_17037.tiff,"(488, 631)",3,138.88,17.045,231.99,123.76,"[138.88, 17.045, 231.99, 123.76]",0.9858,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_17668.tiff,"(488, 631)",0,505.5691,0.0,630.2659,136.7942,"[505.5691, 0.0, 630.2659, 136.7942]",0.9955,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_17668.tiff,"(488, 631)",1,422.1705,278.2116,554.7031,422.9485,"[422.1705, 278.2116, 554.7031, 422.9485]",0.9917,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_17668.tiff,"(488, 631)",2,166.8504,107.5575,313.7221,242.447,"[166.8504, 107.5575, 313.7221, 242.447]",0.989,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_18299.tiff,"(488, 631)",0,125.2845,91.6378,272.4179,261.6061,"[125.2845, 91.6378, 272.4179, 261.6061]",0.9954,b9a3865fc,"(31295, 40429)"
b9a3865fc_8784_18299.tiff,"(488, 631)",1,0.0,0.7522,34.3341,104.175,"[0.0, 0.7522, 34.3341, 104.175]",0.9792,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_12620.tiff,"(488, 631)",0,552.25,305.48,631.0,488.0,"[552.25, 305.48, 631.0, 488.0]",0.9239,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_13251.tiff,"(488, 631)",0,507.5448,35.9874,631.0,204.2781,"[507.5448, 35.9874, 631.0, 204.2781]",0.9943,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_13882.tiff,"(488, 631)",0,0.33307,81.558,57.861,187.59,"[0.33307, 81.558, 57.861, 187.59]",0.985,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_13882.tiff,"(488, 631)",1,540.46,1.6734,630.24,128.25,"[540.46, 1.6734, 630.24, 128.25]",0.9765,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_14513.tiff,"(488, 631)",0,227.71,25.558,426.88,190.33,"[227.71, 25.558, 426.88, 190.33]",0.9915,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_14513.tiff,"(488, 631)",1,0.0,0.045832,54.579,107.7,"[0.0, 0.045832, 54.579, 107.7]",0.9832,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_15144.tiff,"(488, 631)",0,1.9442,401.6,170.33,485.61,"[1.9442, 401.6, 170.33, 485.61]",0.9964,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_15144.tiff,"(488, 631)",1,93.985,122.59,236.1,239.22,"[93.985, 122.59, 236.1, 239.22]",0.9885,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_15144.tiff,"(488, 631)",2,473.03,402.08,600.85,483.82,"[473.03, 402.08, 600.85, 483.82]",0.98,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_15144.tiff,"(488, 631)",3,80.133,307.93,220.96,431.26,"[80.133, 307.93, 220.96, 431.26]",0.9564,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_15775.tiff,"(488, 631)",0,101.12,0.0,257.19,64.0,"[101.12, 0.0, 257.19, 64.0]",0.9975,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_15775.tiff,"(488, 631)",1,422.53,3.4989,554.8,97.186,"[422.53, 3.4989, 554.8, 97.186]",0.956,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_16406.tiff,"(488, 631)",0,316.77,0.0,463.92,63.327,"[316.77, 0.0, 463.92, 63.327]",0.9967,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_16406.tiff,"(488, 631)",1,529.78,0.0,631.0,105.17,"[529.78, 0.0, 631.0, 105.17]",0.9948,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_16406.tiff,"(488, 631)",2,197.27,100.62,329.72,252.61,"[197.27, 100.62, 329.72, 252.61]",0.9937,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_16406.tiff,"(488, 631)",3,38.122,202.04,179.83,349.8,"[38.122, 202.04, 179.83, 349.8]",0.9931,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_16406.tiff,"(488, 631)",4,365.89,463.32,485.92,487.9,"[365.89, 463.32, 485.92, 487.9]",0.9724,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_17037.tiff,"(488, 631)",0,329.67,28.376,480.79,179.25,"[329.67, 28.376, 480.79, 179.25]",0.9915,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_17037.tiff,"(488, 631)",1,46.453,322.53,181.6,454.61,"[46.453, 322.53, 181.6, 454.61]",0.9831,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_17037.tiff,"(488, 631)",2,0.0,1.0043,22.791,90.126,"[0.0, 1.0043, 22.791, 90.126]",0.9526,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_17668.tiff,"(488, 631)",0,1.8574,295.77,107.83,429.21,"[1.8574, 295.77, 107.83, 429.21]",0.9931,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_17668.tiff,"(488, 631)",1,414.22,92.184,544.41,232.75,"[414.22, 92.184, 544.41, 232.75]",0.9922,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_17668.tiff,"(488, 631)",2,338.93,316.16,451.54,472.0,"[338.93, 316.16, 451.54, 472.0]",0.9875,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_18299.tiff,"(488, 631)",0,388.02,143.14,547.44,322.09,"[388.02, 143.14, 547.44, 322.09]",0.993,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_18299.tiff,"(488, 631)",1,58.226,16.455,210.61,174.29,"[58.226, 16.455, 210.61, 174.29]",0.9922,b9a3865fc,"(31295, 40429)"
b9a3865fc_9272_18299.tiff,"(488, 631)",2,376.36,312.95,478.57,428.29,"[376.36, 312.95, 478.57, 428.29]",0.9856,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_13251.tiff,"(488, 631)",0,251.4338,84.119,469.7724,262.8739,"[251.4338, 84.119, 469.7724, 262.8739]",0.996,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_13882.tiff,"(488, 631)",0,55.6641,344.7418,208.6599,487.0739,"[55.6641, 344.7418, 208.6599, 487.0739]",0.9938,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_14513.tiff,"(488, 631)",0,159.58,75.892,279.07,212.83,"[159.58, 75.892, 279.07, 212.83]",0.9929,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_14513.tiff,"(488, 631)",1,283.8,296.93,402.98,435.96,"[283.8, 296.93, 402.98, 435.96]",0.9676,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_15144.tiff,"(488, 631)",0,9.7666,0.0,163.96,77.354,"[9.7666, 0.0, 163.96, 77.354]",0.9833,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_15775.tiff,"(488, 631)",0,203.29,83.629,349.85,201.97,"[203.29, 83.629, 349.85, 201.97]",0.993,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_15775.tiff,"(488, 631)",1,157.73,185.3,298.17,349.61,"[157.73, 185.3, 298.17, 349.61]",0.9891,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_16406.tiff,"(488, 631)",0,356.6244,0.0,520.1169,146.5009,"[356.6244, 0.0, 520.1169, 146.5009]",0.9939,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_16406.tiff,"(488, 631)",1,2.4047,431.4463,120.5404,488.0,"[2.4047, 431.4463, 120.5404, 488.0]",0.993,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_17037.tiff,"(488, 631)",0,452.2746,102.0947,626.1739,256.7294,"[452.2746, 102.0947, 626.1739, 256.7294]",0.9931,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_17668.tiff,"(488, 631)",0,357.1924,389.48,467.5547,485.6468,"[357.1924, 389.48, 467.5547, 485.6468]",0.9972,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_17668.tiff,"(488, 631)",1,434.1263,0.0,599.2913,173.744,"[434.1263, 0.0, 599.2913, 173.744]",0.9904,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_18299.tiff,"(488, 631)",0,614.04,33.087,631.0,122.19,"[614.04, 33.087, 631.0, 122.19]",0.9057,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_18930.tiff,"(488, 631)",0,0.97466,2.2445,108.5,143.97,"[0.97466, 2.2445, 108.5, 143.97]",0.9948,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_8203.tiff,"(488, 631)",0,324.88,379.84,457.06,487.25,"[324.88, 379.84, 457.06, 487.25]",0.9918,b9a3865fc,"(31295, 40429)"
b9a3865fc_9760_8203.tiff,"(488, 631)",1,528.16,458.84,620.15,487.99,"[528.16, 458.84, 620.15, 487.99]",0.9835,b9a3865fc,"(31295, 40429)"
c68fe75ea_10894_0.tiff,"(838, 1555)",0,1406.5,374.85,1553.9,561.35,"[1406.5, 374.85, 1553.9, 561.35]",0.9641,c68fe75ea,"(26840, 49780)"
c68fe75ea_10894_3110.tiff,"(838, 1555)",0,1508.6718,52.8266,1554.9999,243.3985,"[1508.6718, 52.8266, 1554.9999, 243.3985]",0.9777,c68fe75ea,"(26840, 49780)"
c68fe75ea_10894_4665.tiff,"(838, 1555)",0,125.96,500.72,326.29,689.77,"[125.96, 500.72, 326.29, 689.77]",0.9006,c68fe75ea,"(26840, 49780)"
c68fe75ea_12570_0.tiff,"(838, 1555)",0,1326.5223,600.1793,1546.275,797.7708,"[1326.5223, 600.1793, 1546.275, 797.7708]",0.9686,c68fe75ea,"(26840, 49780)"
c68fe75ea_12570_0.tiff,"(838, 1555)",1,392.2658,510.1877,669.8711,708.7139,"[392.2658, 510.1877, 669.8711, 708.7139]",0.9623,c68fe75ea,"(26840, 49780)"
c68fe75ea_12570_0.tiff,"(838, 1555)",2,991.6963,754.2018,1192.2123,838.0,"[991.6963, 754.2018, 1192.2123, 838.0]",0.9309,c68fe75ea,"(26840, 49780)"
c68fe75ea_12570_4665.tiff,"(838, 1555)",0,764.9693,266.8418,1058.5699,546.1728,"[764.9693, 266.8418, 1058.5699, 546.1728]",0.9191,c68fe75ea,"(26840, 49780)"
c68fe75ea_1676_18660.tiff,"(838, 1555)",0,1233.4767,504.5519,1467.292,713.7954,"[1233.4767, 504.5519, 1467.292, 713.7954]",0.9778,c68fe75ea,"(26840, 49780)"
c68fe75ea_1676_18660.tiff,"(838, 1555)",1,964.8863,673.2095,1179.7858,832.8952,"[964.8863, 673.2095, 1179.7858, 832.8952]",0.9562,c68fe75ea,"(26840, 49780)"
c68fe75ea_1676_21770.tiff,"(838, 1555)",0,90.0836,193.0143,316.8106,420.7596,"[90.0836, 193.0143, 316.8106, 420.7596]",0.9809,c68fe75ea,"(26840, 49780)"
